,gene_name,exon_coverage,CDS_coverage,Transcript type,transcript_id_y,Gene stable ID
1624,NOMO2,13.83547508,14.09872602,retained_intron,ENST00000564355,ENSG00000185164
1625,NOMO2,13.83547508,14.09872602,nonsense_mediated_decay,ENST00000562312,ENSG00000185164
1626,NOMO2,13.83547508,14.09872602,protein_coding,ENST00000543392,ENSG00000185164
1627,USP17L18,14.15761343,14.18399942,protein_coding,ENST00000504209,ENSG00000250844
1628,LCE3C,14.06288706,14.19491135,protein_coding,ENST00000333881,ENSG00000244057
1629,OPN1LW,15.88158155,14.51164942,protein_coding,ENST00000369951,ENSG00000102076
1630,OPN1LW,15.88158155,14.51164942,processed_transcript,ENST00000463296,ENSG00000102076
1631,OPN1LW,15.88158155,14.51164942,protein_coding,ENST00000442922,ENSG00000102076
1632,OPN1LW,15.88158155,14.51164942,protein_coding,ENST00000597195,ENSG00000268832
1633,OPN1LW,15.88158155,14.51164942,processed_transcript,ENST00000593419,ENSG00000268832
1634,OPN1LW,15.88158155,14.51164942,protein_coding,ENST00000595220,ENSG00000268832
1635,TMEM185A,13.49432193,14.54319076,nonsense_mediated_decay,ENST00000513505,ENSG00000155984
1636,TMEM185A,13.49432193,14.54319076,protein_coding,ENST00000316916,ENSG00000155984
1637,TMEM185A,13.49432193,14.54319076,retained_intron,ENST00000519015,ENSG00000155984
1638,TMEM185A,13.49432193,14.54319076,protein_coding,ENST00000502858,ENSG00000155984
1639,TMEM185A,13.49432193,14.54319076,nonsense_mediated_decay,ENST00000502618,ENSG00000155984
1640,TMEM185A,13.49432193,14.54319076,protein_coding,ENST00000507237,ENSG00000155984
1641,TMEM185A,13.49432193,14.54319076,nonsense_mediated_decay,ENST00000502900,ENSG00000155984
1642,TMEM185A,13.49432193,14.54319076,retained_intron,ENST00000517359,ENSG00000155984
1643,TMEM185A,13.49432193,14.54319076,protein_coding,ENST00000511776,ENSG00000155984
1644,TMEM185A,13.49432193,14.54319076,protein_coding,ENST00000536359,ENSG00000155984
1645,WBSCR16,12.85082652,14.54497589,protein_coding,ENST00000329959,ENSG00000174374
1646,WBSCR16,12.85082652,14.54497589,retained_intron,ENST00000467007,ENSG00000174374
1647,WBSCR16,12.85082652,14.54497589,retained_intron,ENST00000478352,ENSG00000174374
1648,WBSCR16,12.85082652,14.54497589,protein_coding,ENST00000455375,ENSG00000174374
1649,WBSCR16,12.85082652,14.54497589,protein_coding,ENST00000503250,ENSG00000174374
1650,WBSCR16,12.85082652,14.54497589,protein_coding,ENST00000543840,ENSG00000174374
1651,WBSCR16,12.85082652,14.54497589,protein_coding,ENST00000574874,ENSG00000263008
1652,CTAGE6,13.20894088,14.58969936,protein_coding,ENST00000470691,ENSG00000271321
1653,FAM86B2,14.3071261,14.59649088,protein_coding,ENST00000527331,ENSG00000145002
1654,FAM86B2,14.3071261,14.59649088,protein_coding,ENST00000532480,ENSG00000145002
1655,FAM86B2,14.3071261,14.59649088,protein_coding,ENST00000262365,ENSG00000145002
1656,FAM86B2,14.3071261,14.59649088,protein_coding,ENST00000351291,ENSG00000145002
1657,FAM86B2,14.3071261,14.59649088,protein_coding,ENST00000393715,ENSG00000145002
1658,FAM86B2,14.3071261,14.59649088,protein_coding,ENST00000309608,ENSG00000145002
1659,TRIM74,18.35841572,14.64582441,protein_coding,ENST00000395244,ENSG00000155428
1660,TRIM74,18.35841572,14.64582441,protein_coding,ENST00000285805,ENSG00000155428
1661,TRIM74,18.35841572,14.64582441,protein_coding,ENST00000571453,ENSG00000262421
1662,TRIM74,18.35841572,14.64582441,protein_coding,ENST00000573986,ENSG00000262421
1663,SIGLEC14,17.5747844,14.66045928,protein_coding,ENST00000360844,ENSG00000254415
1664,SIGLEC14,17.5747844,14.66045928,retained_intron,ENST00000533866,ENSG00000254415
1665,PRR21,14.94828688,14.89871651,protein_coding,ENST00000486799,ENSG00000221961
1666,PRR21,14.94828688,14.89871651,protein_coding,ENST00000408934,ENSG00000221961
1667,FAM27E1,14.19874482,15.08740423,protein_coding,ENST00000377525,ENSG00000237198
1668,LGALS9B,14.85639102,15.31303835,protein_coding,ENST00000423676,ENSG00000170298
1669,LGALS9B,14.85639102,15.31303835,nonsense_mediated_decay,ENST00000578481,ENSG00000170298
1670,LGALS9B,14.85639102,15.31303835,retained_intron,ENST00000578724,ENSG00000170298
1671,LGALS9B,14.85639102,15.31303835,retained_intron,ENST00000581490,ENSG00000170298
1672,LGALS9B,14.85639102,15.31303835,nonsense_mediated_decay,ENST00000584703,ENSG00000170298
1673,LGALS9B,14.85639102,15.31303835,protein_coding,ENST00000324290,ENSG00000170298
1674,HSPA1A,21.41184136,15.34285824,protein_coding,ENST00000441618,ENSG00000237724
1675,HSPA1A,21.41184136,15.34285824,protein_coding,ENST00000449876,ENSG00000237724
1676,HSPA1A,21.41184136,15.34285824,protein_coding,ENST00000430065,ENSG00000235941
1677,HSPA1A,21.41184136,15.34285824,protein_coding,ENST00000422919,ENSG00000235941
1678,HSPA1A,21.41184136,15.34285824,protein_coding,ENST00000608703,ENSG00000204389
1679,HSPA1A,21.41184136,15.34285824,protein_coding,ENST00000375651,ENSG00000204389
1680,HSPA1A,21.41184136,15.34285824,protein_coding,ENST00000458062,ENSG00000204389
1681,HSPA1A,21.41184136,15.34285824,protein_coding,ENST00000400040,ENSG00000215328
1682,HSPA1A,21.41184136,15.34285824,protein_coding,ENST00000383389,ENSG00000215328
1683,HSPA1A,21.41184136,15.34285824,protein_coding,ENST00000433487,ENSG00000234475
1684,HSPA1A,21.41184136,15.34285824,protein_coding,ENST00000452298,ENSG00000234475
1685,PDPK1,14.33452164,15.41296575,protein_coding,ENST00000342085,ENSG00000140992
1686,PDPK1,14.33452164,15.41296575,protein_coding,ENST00000566659,ENSG00000140992
1687,PDPK1,14.33452164,15.41296575,protein_coding,ENST00000441549,ENSG00000140992
1688,PDPK1,14.33452164,15.41296575,protein_coding,ENST00000268673,ENSG00000140992
1689,PDPK1,14.33452164,15.41296575,processed_transcript,ENST00000462923,ENSG00000140992
1690,PDPK1,14.33452164,15.41296575,nonsense_mediated_decay,ENST00000474706,ENSG00000140992
1691,PDPK1,14.33452164,15.41296575,nonsense_mediated_decay,ENST00000492021,ENSG00000140992
1692,PDPK1,14.33452164,15.41296575,retained_intron,ENST00000570136,ENSG00000140992
1693,PDPK1,14.33452164,15.41296575,protein_coding,ENST00000389224,ENSG00000140992
1694,PDPK1,14.33452164,15.41296575,protein_coding,ENST00000461815,ENSG00000140992
1695,PDPK1,14.33452164,15.41296575,retained_intron,ENST00000602572,ENSG00000140992
1696,PDPK1,14.33452164,15.41296575,retained_intron,ENST00000491073,ENSG00000140992
1697,PDPK1,14.33452164,15.41296575,processed_transcript,ENST00000460496,ENSG00000140992
1698,PDPK1,14.33452164,15.41296575,processed_transcript,ENST00000464702,ENSG00000140992
1699,PDPK1,14.33452164,15.41296575,processed_transcript,ENST00000471311,ENSG00000140992
1700,PDPK1,14.33452164,15.41296575,nonsense_mediated_decay,ENST00000478708,ENSG00000140992
1701,PDPK1,14.33452164,15.41296575,processed_transcript,ENST00000569721,ENSG00000140992
1702,PDPK1,14.33452164,15.41296575,processed_transcript,ENST00000561962,ENSG00000140992
1703,PDPK1,14.33452164,15.41296575,protein_coding,ENST00000354836,ENSG00000140992
1704,TRIM43,18.59459285,15.42753293,protein_coding,ENST00000272395,ENSG00000144015
1705,HBG1,16.63722358,15.46820749,protein_coding,ENST00000330597,ENSG00000213934
1706,CT47B1,16.27553429,15.49121781,protein_coding,ENST00000371311,ENSG00000236446
1707,LRRC37A2,15.45051028,15.66926823,protein_coding,ENST00000576629,ENSG00000238083
1708,LRRC37A2,15.45051028,15.66926823,retained_intron,ENST00000572638,ENSG00000238083
1709,LRRC37A2,15.45051028,15.66926823,protein_coding,ENST00000333412,ENSG00000238083
1710,GOLGA6C,14.97088237,15.68793171,protein_coding,ENST00000300576,ENSG00000167195
1711,SPANXC,15.81514679,15.90171404,protein_coding,ENST00000358993,ENSG00000198573
1712,SPANXC,15.81514679,15.90171404,protein_coding,ENST00000594260,ENSG00000269309
1713,RGPD4,15.64594787,15.90557587,protein_coding,ENST00000408999,ENSG00000196862
1714,RGPD4,15.64594787,15.90557587,protein_coding,ENST00000354986,ENSG00000196862
1715,REXO1L1,38.53796733,15.96176879,,,
1716,FAM27E2,14.4773707,15.97304267,protein_coding,ENST00000377529,ENSG00000204807
1717,AQP12A,12.61367777,16.08211046,protein_coding,ENST00000337801,ENSG00000184945
1718,AQP12A,12.61367777,16.08211046,processed_transcript,ENST00000460527,ENSG00000184945
1719,AQP12A,12.61367777,16.08211046,processed_transcript,ENST00000471878,ENSG00000184945
1720,AQP12A,12.61367777,16.08211046,processed_transcript,ENST00000474778,ENSG00000184945
1721,AQP12A,12.61367777,16.08211046,protein_coding,ENST00000429564,ENSG00000184945
1722,LGALS7B,19.14565628,16.10403373,protein_coding,ENST00000314980,ENSG00000178934
1723,LGALS7B,19.14565628,16.10403373,retained_intron,ENST00000600304,ENSG00000178934
1724,PRAMEF10,21.15858462,16.13158191,protein_coding,ENST00000235347,ENSG00000187545
1725,CTRB2,16.71360233,16.14845874,protein_coding,ENST00000303037,ENSG00000168928
1726,CTRB2,16.71360233,16.14845874,protein_coding,ENST00000562106,ENSG00000168928
1727,CTRB2,16.71360233,16.14845874,protein_coding,ENST00000567767,ENSG00000168928
1728,CTRB2,16.71360233,16.14845874,protein_coding,ENST00000562387,ENSG00000168928
1729,CTRB2,16.71360233,16.14845874,retained_intron,ENST00000481611,ENSG00000168928
1730,CTRB2,16.71360233,16.14845874,retained_intron,ENST00000565656,ENSG00000168928
1731,NPIPB11,15.38891535,16.1957322,protein_coding,ENST00000524087,ENSG00000254206
1732,TNXB,15.4275407,16.21896667,retained_intron,ENST00000404514,ENSG00000233323
1733,TNXB,15.4275407,16.21896667,processed_transcript,ENST00000489006,ENSG00000233323
1734,TNXB,15.4275407,16.21896667,protein_coding,ENST00000383159,ENSG00000233323
1735,TNXB,15.4275407,16.21896667,retained_intron,ENST00000488475,ENSG00000233323
1736,TNXB,15.4275407,16.21896667,retained_intron,ENST00000495543,ENSG00000233323
1737,TNXB,15.4275407,16.21896667,protein_coding,ENST00000448391,ENSG00000233323
1738,TNXB,15.4275407,16.21896667,protein_coding,ENST00000424226,ENSG00000233323
1739,TNXB,15.4275407,16.21896667,protein_coding,ENST00000549232,ENSG00000233323
1740,TNXB,15.4275407,16.21896667,retained_intron,ENST00000488124,ENSG00000229353
1741,TNXB,15.4275407,16.21896667,processed_transcript,ENST00000471059,ENSG00000229353
1742,TNXB,15.4275407,16.21896667,protein_coding,ENST00000424713,ENSG00000229353
1743,TNXB,15.4275407,16.21896667,retained_intron,ENST00000466115,ENSG00000229353
1744,TNXB,15.4275407,16.21896667,protein_coding,ENST00000550539,ENSG00000229353
1745,TNXB,15.4275407,16.21896667,protein_coding,ENST00000551808,ENSG00000229353
1746,TNXB,15.4275407,16.21896667,protein_coding,ENST00000548628,ENSG00000229353
1747,TNXB,15.4275407,16.21896667,protein_coding,ENST00000549652,ENSG00000229353
1748,TNXB,15.4275407,16.21896667,retained_intron,ENST00000472274,ENSG00000236236
1749,TNXB,15.4275407,16.21896667,processed_transcript,ENST00000464376,ENSG00000236236
1750,TNXB,15.4275407,16.21896667,protein_coding,ENST00000412618,ENSG00000236236
1751,TNXB,15.4275407,16.21896667,retained_intron,ENST00000460385,ENSG00000236236
1752,TNXB,15.4275407,16.21896667,protein_coding,ENST00000546684,ENSG00000236236
1753,TNXB,15.4275407,16.21896667,protein_coding,ENST00000552149,ENSG00000236236
1754,TNXB,15.4275407,16.21896667,protein_coding,ENST00000551201,ENSG00000236236
1755,TNXB,15.4275407,16.21896667,protein_coding,ENST00000433037,ENSG00000229341
1756,TNXB,15.4275407,16.21896667,protein_coding,ENST00000451159,ENSG00000236221
1757,TNXB,15.4275407,16.21896667,retained_intron,ENST00000473044,ENSG00000236221
1758,TNXB,15.4275407,16.21896667,protein_coding,ENST00000417283,ENSG00000236221
1759,TNXB,15.4275407,16.21896667,processed_transcript,ENST00000465958,ENSG00000236221
1760,TNXB,15.4275407,16.21896667,protein_coding,ENST00000553092,ENSG00000236221
1761,TNXB,15.4275407,16.21896667,protein_coding,ENST00000552665,ENSG00000236221
1762,TNXB,15.4275407,16.21896667,protein_coding,ENST00000375244,ENSG00000168477
1763,TNXB,15.4275407,16.21896667,protein_coding,ENST00000451343,ENSG00000168477
1764,TNXB,15.4275407,16.21896667,retained_intron,ENST00000490077,ENSG00000168477
1765,TNXB,15.4275407,16.21896667,retained_intron,ENST00000498094,ENSG00000168477
1766,TNXB,15.4275407,16.21896667,protein_coding,ENST00000479795,ENSG00000168477
1767,TNXB,15.4275407,16.21896667,retained_intron,ENST00000486148,ENSG00000168477
1768,TNXB,15.4275407,16.21896667,protein_coding,ENST00000442721,ENSG00000168477
1769,TNXB,15.4275407,16.21896667,protein_coding,ENST00000375247,ENSG00000168477
1770,TNXB,15.4275407,16.21896667,retained_intron,ENST00000426348,ENSG00000231608
1771,TNXB,15.4275407,16.21896667,processed_transcript,ENST00000469250,ENSG00000231608
1772,TNXB,15.4275407,16.21896667,protein_coding,ENST00000440248,ENSG00000231608
1773,TNXB,15.4275407,16.21896667,retained_intron,ENST00000496456,ENSG00000231608
1774,TNXB,15.4275407,16.21896667,retained_intron,ENST00000487885,ENSG00000231608
1775,TNXB,15.4275407,16.21896667,protein_coding,ENST00000427181,ENSG00000231608
1776,TNXB,15.4275407,16.21896667,processed_transcript,ENST00000478957,ENSG00000231608
1777,TNXB,15.4275407,16.21896667,protein_coding,ENST00000550212,ENSG00000231608
1778,TNXB,15.4275407,16.21896667,protein_coding,ENST00000424718,ENSG00000206258
1779,TNXB,15.4275407,16.21896667,processed_transcript,ENST00000475986,ENSG00000206258
1780,TNXB,15.4275407,16.21896667,retained_intron,ENST00000477062,ENSG00000206258
1781,TNXB,15.4275407,16.21896667,retained_intron,ENST00000469136,ENSG00000206258
1782,TNXB,15.4275407,16.21896667,retained_intron,ENST00000488162,ENSG00000206258
1783,TNXB,15.4275407,16.21896667,protein_coding,ENST00000437547,ENSG00000206258
1784,TNXB,15.4275407,16.21896667,processed_transcript,ENST00000493830,ENSG00000206258
1785,TNXB,15.4275407,16.21896667,protein_coding,ENST00000548649,ENSG00000206258
1786,DEFB106A,16.40486117,16.24987287,protein_coding,ENST00000335186,ENSG00000186579
1787,CXorf48,16.36016779,16.36286062,,,
1788,ADAMTSL2,17.12527647,16.36881017,protein_coding,ENST00000354484,ENSG00000197859
1789,ADAMTSL2,17.12527647,16.36881017,protein_coding,ENST00000393061,ENSG00000197859
1790,ADAMTSL2,17.12527647,16.36881017,protein_coding,ENST00000393060,ENSG00000197859
1791,AL359736.1,16.37484488,16.40336,protein_coding,ENST00000422229,ENSG00000205850
1792,AC008132.13,22.35074456,16.5767474,protein_coding,ENST00000342005,ENSG00000161103
1793,AC008132.13,22.35074456,16.5767474,processed_transcript,ENST00000412938,ENSG00000161103
1794,AC008132.13,22.35074456,16.5767474,processed_transcript,ENST00000445398,ENSG00000161103
1795,AC008132.13,22.35074456,16.5767474,processed_transcript,ENST00000416498,ENSG00000161103
1796,C2orf27B,23.71985355,16.60945817,protein_coding,ENST00000303798,ENSG00000186825
1797,PAGE2B,19.70871116,16.63527881,protein_coding,ENST00000374974,ENSG00000238269
1798,PAGE2B,19.70871116,16.63527881,protein_coding,ENST00000374971,ENSG00000238269
1799,GAGE2A,14.95469855,16.64281112,protein_coding,ENST00000362097,ENSG00000189064
1800,GAGE2A,14.95469855,16.64281112,protein_coding,ENST00000593328,ENSG00000269016
1801,KIR2DL1,16.67838989,16.76173682,protein_coding,ENST00000336077,ENSG00000125498
1802,KIR2DL1,16.67838989,16.76173682,protein_coding,ENST00000291633,ENSG00000125498
1803,KIR2DL1,16.67838989,16.76173682,protein_coding,ENST00000605027,ENSG00000270186
1804,KIR2DL1,16.67838989,16.76173682,protein_coding,ENST00000603924,ENSG00000270186
1805,KIR2DL1,16.67838989,16.76173682,protein_coding,ENST00000576294,ENSG00000263208
1806,KIR2DL1,16.67838989,16.76173682,protein_coding,ENST00000574169,ENSG00000263208
1807,KIR2DL1,16.67838989,16.76173682,protein_coding,ENST00000575765,ENSG00000262556
1808,KIR2DL1,16.67838989,16.76173682,protein_coding,ENST00000571905,ENSG00000262556
1809,AGAP7,16.62617566,16.76469294,protein_coding,ENST00000374095,ENSG00000204169
1810,AGAP7,16.62617566,16.76469294,protein_coding,ENST00000311652,ENSG00000264204
1811,C2orf27A,26.67088588,16.76592827,protein_coding,ENST00000355171,ENSG00000197927
1812,C2orf27A,26.67088588,16.76592827,processed_transcript,ENST00000463645,ENSG00000197927
1813,C2orf27A,26.67088588,16.76592827,processed_transcript,ENST00000466372,ENSG00000197927
1814,C2orf27A,26.67088588,16.76592827,processed_transcript,ENST00000481510,ENSG00000197927
1815,PAGE2,18.28814859,16.83206361,protein_coding,ENST00000374968,ENSG00000234068
1816,PAGE2,18.28814859,16.83206361,protein_coding,ENST00000374965,ENSG00000234068
1817,PAGE2,18.28814859,16.83206361,protein_coding,ENST00000449097,ENSG00000234068
1818,FAM86B1,17.96008166,17.07094532,nonsense_mediated_decay,ENST00000529146,ENSG00000186523
1819,FAM86B1,17.96008166,17.07094532,nonsense_mediated_decay,ENST00000340537,ENSG00000186523
1820,FAM86B1,17.96008166,17.07094532,nonsense_mediated_decay,ENST00000431227,ENSG00000186523
1821,FAM86B1,17.96008166,17.07094532,nonsense_mediated_decay,ENST00000534187,ENSG00000186523
1822,FAM86B1,17.96008166,17.07094532,protein_coding,ENST00000448228,ENSG00000186523
1823,FAM86B1,17.96008166,17.07094532,protein_coding,ENST00000533852,ENSG00000186523
1824,FAM86B1,17.96008166,17.07094532,nonsense_mediated_decay,ENST00000530385,ENSG00000186523
1825,FAM86B1,17.96008166,17.07094532,nonsense_mediated_decay,ENST00000527300,ENSG00000186523
1826,FAM86B1,17.96008166,17.07094532,retained_intron,ENST00000530508,ENSG00000186523
1827,FAM86B1,17.96008166,17.07094532,retained_intron,ENST00000534732,ENSG00000186523
1828,FAM86B1,17.96008166,17.07094532,nonsense_mediated_decay,ENST00000524893,ENSG00000186523
1829,FAM86B1,17.96008166,17.07094532,protein_coding,ENST00000534520,ENSG00000186523
1830,FAM86B1,17.96008166,17.07094532,retained_intron,ENST00000525822,ENSG00000186523
1831,FAM86B1,17.96008166,17.07094532,nonsense_mediated_decay,ENST00000529060,ENSG00000186523
1832,FAM86B1,17.96008166,17.07094532,nonsense_mediated_decay,ENST00000526708,ENSG00000186523
1833,FAM86B1,17.96008166,17.07094532,retained_intron,ENST00000529617,ENSG00000186523
1834,FAM86B1,17.96008166,17.07094532,nonsense_mediated_decay,ENST00000531833,ENSG00000186523
1835,FAM86B1,17.96008166,17.07094532,protein_coding,ENST00000524571,ENSG00000186523
1836,FAM86B1,17.96008166,17.07094532,protein_coding,ENST00000533513,ENSG00000186523
1837,FAM86B1,17.96008166,17.07094532,protein_coding,ENST00000321602,ENSG00000186523
1838,RP11-826N14.2,20.54532966,17.09675364,protein_coding,ENST00000512675,ENSG00000248469
1839,OR4F4,18.2105055,17.09872437,protein_coding,ENST00000326183,ENSG00000177693
1840,OR2T8,17.19369393,17.14414594,protein_coding,ENST00000319968,ENSG00000177462
1841,MAGEA6,6.815266465,17.31238998,protein_coding,ENST00000329342,ENSG00000197172
1842,MAGEA6,6.815266465,17.31238998,protein_coding,ENST00000412733,ENSG00000197172
1843,MAGEA6,6.815266465,17.31238998,protein_coding,ENST00000457643,ENSG00000197172
1844,MAGEA6,6.815266465,17.31238998,protein_coding,ENST00000596509,ENSG00000269114
1845,MAGEA6,6.815266465,17.31238998,protein_coding,ENST00000595678,ENSG00000269114
1846,MAGEA6,6.815266465,17.31238998,protein_coding,ENST00000595246,ENSG00000269114
1847,POTEJ,18.21811349,17.3914348,protein_coding,ENST00000409602,ENSG00000222038
1848,HBA2,15.01814272,17.40827832,protein_coding,ENST00000251595,ENSG00000188536
1849,HBA2,15.01814272,17.40827832,protein_coding,ENST00000397806,ENSG00000188536
1850,HBA2,15.01814272,17.40827832,retained_intron,ENST00000482565,ENSG00000188536
1851,HBA2,15.01814272,17.40827832,retained_intron,ENST00000484216,ENSG00000188536
1852,ACOT1,17.55537504,17.42230123,protein_coding,ENST00000311148,ENSG00000184227
1853,ACOT1,17.55537504,17.42230123,protein_coding,ENST00000557556,ENSG00000184227
1854,MBD3L3,17.26390085,17.45026349,protein_coding,ENST00000333843,ENSG00000182315
1855,SIRPB1,16.70997744,17.46353615,protein_coding,ENST00000381605,ENSG00000101307
1856,SIRPB1,16.70997744,17.46353615,protein_coding,ENST00000381603,ENSG00000101307
1857,SIRPB1,16.70997744,17.46353615,protein_coding,ENST00000569629,ENSG00000101307
1858,SIRPB1,16.70997744,17.46353615,protein_coding,ENST00000563840,ENSG00000101307
1859,SIRPB1,16.70997744,17.46353615,protein_coding,ENST00000565076,ENSG00000101307
1860,SIRPB1,16.70997744,17.46353615,processed_transcript,ENST00000565775,ENSG00000101307
1861,SIRPB1,16.70997744,17.46353615,protein_coding,ENST00000569387,ENSG00000101307
1862,SIRPB1,16.70997744,17.46353615,protein_coding,ENST00000566055,ENSG00000101307
1863,SIRPB1,16.70997744,17.46353615,protein_coding,ENST00000565087,ENSG00000101307
1864,SIRPB1,16.70997744,17.46353615,nonsense_mediated_decay,ENST00000565230,ENSG00000101307
1865,SIRPB1,16.70997744,17.46353615,protein_coding,ENST00000562014,ENSG00000101307
1866,SIRPB1,16.70997744,17.46353615,protein_coding,ENST00000279477,ENSG00000101307
1867,SIRPB1,16.70997744,17.46353615,protein_coding,ENST00000568365,ENSG00000101307
1868,SIRPB1,16.70997744,17.46353615,processed_transcript,ENST00000381596,ENSG00000101307
1869,SIRPB1,16.70997744,17.46353615,protein_coding,ENST00000262929,ENSG00000101307
1870,FAM115A,19.22062812,17.52888989,protein_coding,ENST00000479870,ENSG00000198420
1871,FAM115A,19.22062812,17.52888989,protein_coding,ENST00000355951,ENSG00000198420
1872,FAM115A,19.22062812,17.52888989,processed_transcript,ENST00000392900,ENSG00000198420
1873,FAM115A,19.22062812,17.52888989,protein_coding,ENST00000460532,ENSG00000198420
1874,FAM115A,19.22062812,17.52888989,protein_coding,ENST00000491908,ENSG00000198420
1875,FAM115A,19.22062812,17.52888989,protein_coding,ENST00000478172,ENSG00000198420
1876,FAM115A,19.22062812,17.52888989,protein_coding,ENST00000485416,ENSG00000198420
1877,NSF,16.48745086,17.62494847,protein_coding,ENST00000398238,ENSG00000073969
1878,NSF,16.48745086,17.62494847,nonsense_mediated_decay,ENST00000571864,ENSG00000073969
1879,NSF,16.48745086,17.62494847,retained_intron,ENST00000486366,ENSG00000073969
1880,NSF,16.48745086,17.62494847,protein_coding,ENST00000576040,ENSG00000073969
1881,NSF,16.48745086,17.62494847,protein_coding,ENST00000571172,ENSG00000073969
1882,NSF,16.48745086,17.62494847,protein_coding,ENST00000575068,ENSG00000073969
1883,NSF,16.48745086,17.62494847,protein_coding,ENST00000576346,ENSG00000073969
1884,NSF,16.48745086,17.62494847,protein_coding,ENST00000465370,ENSG00000073969
1885,NSF,16.48745086,17.62494847,protein_coding,ENST00000225282,ENSG00000073969
1886,UPK3BL,23.79488981,17.76374844,protein_coding,ENST00000340457,ENSG00000267368
1887,FAM27B,16.2748823,17.80980972,protein_coding,ENST00000377484,ENSG00000170215
1888,KRTAP9-6,13.09838381,17.81167854,protein_coding,ENST00000576511,ENSG00000263263
1889,KRTAP9-6,13.09838381,17.81167854,protein_coding,ENST00000391355,ENSG00000212659
1890,MAGEA3,7.540107568,18.03275063,protein_coding,ENST00000370278,ENSG00000221867
1891,MAGEA3,7.540107568,18.03275063,protein_coding,ENST00000417212,ENSG00000221867
1892,MAGEA3,7.540107568,18.03275063,protein_coding,ENST00000393902,ENSG00000221867
1893,MAGEA3,7.540107568,18.03275063,protein_coding,ENST00000598245,ENSG00000268196
1894,GSTT1,18.0768379,18.08299169,protein_coding,ENST00000436103,ENSG00000184674
1895,GSTT1,18.0768379,18.08299169,nonsense_mediated_decay,ENST00000417831,ENSG00000184674
1896,GSTT1,18.0768379,18.08299169,protein_coding,ENST00000248935,ENSG00000184674
1897,GSTT1,18.0768379,18.08299169,nonsense_mediated_decay,ENST00000426209,ENSG00000184674
1898,GSTT1,18.0768379,18.08299169,nonsense_mediated_decay,ENST00000458231,ENSG00000184674
1899,GSTT1,18.0768379,18.08299169,nonsense_mediated_decay,ENST00000417489,ENSG00000184674
1900,GSTT1,18.0768379,18.08299169,protein_coding,ENST00000417870,ENSG00000184674
1901,GSTT1,18.0768379,18.08299169,nonsense_mediated_decay,ENST00000418883,ENSG00000184674
1902,GSTT1,18.0768379,18.08299169,retained_intron,ENST00000480898,ENSG00000184674
1903,GSTT1,18.0768379,18.08299169,retained_intron,ENST00000428175,ENSG00000184674
1904,GSTT1,18.0768379,18.08299169,protein_coding,ENST00000447865,ENSG00000184674
1905,GSTT1,18.0768379,18.08299169,retained_intron,ENST00000486544,ENSG00000184674
1906,GSTT1,18.0768379,18.08299169,protein_coding,ENST00000439996,ENSG00000184674
1907,GGT2,16.91315076,18.13158925,protein_coding,ENST00000405188,ENSG00000133475
1908,GGT2,16.91315076,18.13158925,protein_coding,ENST00000401924,ENSG00000133475
1909,GGT2,16.91315076,18.13158925,protein_coding,ENST00000424627,ENSG00000133475
1910,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000431132,ENSG00000197620
1911,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000450602,ENSG00000197620
1912,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000441248,ENSG00000197620
1913,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000393985,ENSG00000197620
1914,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000423421,ENSG00000197620
1915,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000423540,ENSG00000197620
1916,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000434353,ENSG00000197620
1917,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000514208,ENSG00000197620
1918,CXorf40A,21.58820228,18.19933131,processed_transcript,ENST00000448332,ENSG00000197620
1919,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000428236,ENSG00000197620
1920,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000422892,ENSG00000197620
1921,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000359293,ENSG00000197620
1922,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000593347,ENSG00000268314
1923,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000595814,ENSG00000268314
1924,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000601066,ENSG00000268314
1925,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000597294,ENSG00000268314
1926,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000598640,ENSG00000268314
1927,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000596374,ENSG00000268314
1928,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000597532,ENSG00000268314
1929,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000594483,ENSG00000268314
1930,CXorf40A,21.58820228,18.19933131,processed_transcript,ENST00000600571,ENSG00000268314
1931,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000601621,ENSG00000268314
1932,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000598998,ENSG00000268314
1933,CXorf40A,21.58820228,18.19933131,protein_coding,ENST00000593915,ENSG00000268314
1934,TMLHE,17.54764494,18.20843751,protein_coding,ENST00000334398,ENSG00000185973
